InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
318988,SKU_1339,White Mug,47,2024-08-08 00:00,68.42,95438.0,Portugal,0.33,paypall,27.35,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Medium
408013,SKU_1826,Wall Clock,7,2024-08-08 01:00,48.83,25258.0,Germany,0.22,Bank Transfer,8.38,Apparel,In-store,Returned,FedEx,London,High
674017,SKU_1998,Desk Lamp,39,2024-08-08 02:00,91.78,48416.0,Australia,0.04,Credit Card,7.5,Stationery,In-store,Not Returned,FedEx,Paris,Low
906735,SKU_1218,Headphones,34,2024-08-08 03:00,52.44,92430.0,Netherlands,0.27,Credit Card,23.23,Apparel,Online,Not Returned,FedEx,London,Low
434997,SKU_1578,White Mug,8,2024-08-08 04:00,96.03,84264.0,Norway,0.1,Credit Card,15.84,Stationery,In-store,Not Returned,UPS,Amsterdam,High
627552,SKU_1663,White Mug,29,2024-08-08 05:00,19.61,21181.0,Netherlands,0.23,Bank Transfer,11.25,Accessories,Online,Not Returned,FedEx,Amsterdam,Low
857906,SKU_1270,T-shirt,38,2024-08-08 06:00,7.23,46269.0,France,0.08,paypall,6.27,Furniture,Online,Returned,FedEx,Berlin,Low
878229,SKU_1737,USB Cable,21,2024-08-08 07:00,91.22,74855.0,Belgium,0.01,Bank Transfer,19.92,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Medium
964661,SKU_1062,Headphones,10,2024-08-08 08:00,71.3,89058.0,Italy,0.37,Bank Transfer,28.47,Electronics,Online,Not Returned,UPS,Berlin,Medium
182102,SKU_1817,White Mug,8,2024-08-08 09:00,59.36,81456.0,Belgium,0.44,Credit Card,26.92,Electronics,In-store,Not Returned,UPS,Berlin,Low
946953,SKU_1863,Wireless Mouse,47,2024-08-08 10:00,89.57,,Norway,0.34,Bank Transfer,5.58,Electronics,Online,Not Returned,Royal Mail,Paris,Low
911243,SKU_1532,T-shirt,22,2024-08-08 11:00,21.11,90902.0,Australia,0.26,Bank Transfer,12.92,Apparel,In-store,Not Returned,DHL,Paris,High
919837,SKU_1512,Desk Lamp,15,2024-08-08 12:00,1.87,57501.0,Italy,0.37,Bank Transfer,29.47,Apparel,In-store,Not Returned,FedEx,Rome,High
358226,SKU_1254,USB Cable,39,2024-08-08 13:00,31.09,93398.0,Belgium,0.08,Credit Card,15.28,Electronics,In-store,Not Returned,DHL,Paris,Low
421967,SKU_1736,Blue Pen,15,2024-08-08 14:00,28.93,44214.0,Netherlands,0.03,Bank Transfer,5.83,Apparel,Online,Not Returned,Royal Mail,Rome,High
119856,SKU_1125,Blue Pen,41,2024-08-08 15:00,50.69,89331.0,Spain,0.43,Credit Card,11.0,Electronics,Online,Not Returned,UPS,Berlin,Low
477356,SKU_1778,Wall Clock,32,2024-08-08 16:00,43.31,29571.0,Spain,0.09,Bank Transfer,21.2,Stationery,In-store,Not Returned,DHL,London,Low
979334,SKU_1450,Office Chair,27,2024-08-08 17:00,4.98,35685.0,Italy,0.18,paypall,10.57,Apparel,Online,Not Returned,FedEx,London,High
220347,SKU_1405,Wireless Mouse,-17,2024-08-08 18:00,-69.33,,Sweden,1.5949001780514207,Credit Card,,Stationery,In-store,Not Returned,UPS,,Low
540186,SKU_1713,USB Cable,16,2024-08-08 19:00,46.44,83756.0,United Kingdom,0.19,paypall,23.71,Accessories,Online,Not Returned,UPS,Berlin,High
331746,SKU_1619,Notebook,26,2024-08-08 20:00,81.87,96945.0,United States,0.09,Bank Transfer,11.89,Accessories,In-store,Not Returned,FedEx,Rome,High
732068,SKU_1357,Blue Pen,7,2024-08-08 21:00,96.03,95200.0,Germany,0.38,paypall,28.99,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium
339291,SKU_1087,Office Chair,12,2024-08-08 22:00,4.05,47138.0,Germany,0.14,Bank Transfer,13.07,Accessories,Online,Not Returned,FedEx,London,Medium
176174,SKU_1390,Headphones,-45,2024-08-08 23:00,-89.41,,Sweden,0.44,Credit Card,,Electronics,In-store,Returned,DHL,,High
972784,SKU_1368,Office Chair,7,2024-08-09 00:00,35.32,83262.0,Norway,0.2,paypall,15.18,Stationery,Online,Not Returned,FedEx,Paris,High
746443,SKU_1688,Backpack,42,2024-08-09 01:00,28.31,88905.0,Australia,0.46,paypall,26.67,Stationery,Online,Not Returned,DHL,Berlin,Medium
907030,SKU_1867,Backpack,13,2024-08-09 02:00,85.57,51431.0,Netherlands,0.15,Credit Card,22.33,Apparel,In-store,Not Returned,FedEx,Rome,Low
666829,SKU_1640,Desk Lamp,16,2024-08-09 03:00,44.71,26179.0,Spain,0.11,paypall,20.55,Apparel,In-store,Not Returned,FedEx,Paris,Low
738335,SKU_1832,Headphones,3,2024-08-09 04:00,73.84,46933.0,Spain,0.37,Credit Card,25.83,Furniture,In-store,Not Returned,DHL,Berlin,High
656511,SKU_1446,Desk Lamp,15,2024-08-09 05:00,82.85,71095.0,Italy,0.41,Credit Card,19.15,Furniture,In-store,Not Returned,FedEx,Berlin,Low
655312,SKU_1319,Wall Clock,3,2024-08-09 06:00,47.31,56773.0,Spain,0.5,paypall,8.66,Accessories,Online,Not Returned,DHL,Berlin,Low
222538,SKU_1921,Headphones,36,2024-08-09 07:00,10.12,12591.0,Australia,0.02,paypall,19.4,Stationery,Online,Not Returned,DHL,Rome,Medium
628229,SKU_1272,Wireless Mouse,21,2024-08-09 08:00,11.0,70475.0,Norway,0.33,Credit Card,27.02,Stationery,In-store,Not Returned,Royal Mail,Berlin,High
436067,SKU_1650,T-shirt,19,2024-08-09 09:00,96.05,84429.0,Norway,0.4,Bank Transfer,29.79,Furniture,In-store,Not Returned,DHL,Paris,Low
436204,SKU_1962,Headphones,12,2024-08-09 10:00,96.87,18694.0,Australia,0.44,paypall,5.73,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
463539,SKU_1636,Wireless Mouse,26,2024-08-09 11:00,23.86,94538.0,Norway,0.24,Credit Card,7.89,Apparel,Online,Not Returned,FedEx,London,Low
596238,SKU_1521,Headphones,2,2024-08-09 12:00,12.69,60047.0,United Kingdom,0.47,Credit Card,24.54,Accessories,Online,Not Returned,DHL,Berlin,Low
141617,SKU_1577,Wall Clock,20,2024-08-09 13:00,97.51,,Sweden,0.04,paypall,29.87,Furniture,Online,Not Returned,Royal Mail,,Medium
715103,SKU_1799,White Mug,29,2024-08-09 14:00,72.37,24067.0,Italy,0.39,paypall,9.37,Apparel,Online,Not Returned,UPS,London,Low
416848,SKU_1015,Office Chair,28,2024-08-09 15:00,76.99,96625.0,Netherlands,0.4,Bank Transfer,22.19,Apparel,Online,Not Returned,DHL,Berlin,Low
126025,SKU_1367,Wall Clock,34,2024-08-09 16:00,31.92,83385.0,United States,0.19,paypall,18.23,Electronics,Online,Not Returned,DHL,Berlin,Low
707460,SKU_1250,Backpack,39,2024-08-09 17:00,1.74,35093.0,France,0.19,paypall,18.17,Apparel,Online,Not Returned,DHL,Amsterdam,Low
993451,SKU_1793,Notebook,3,2024-08-09 18:00,34.87,65939.0,Norway,0.06,Bank Transfer,5.54,Apparel,Online,Not Returned,FedEx,Paris,High
929656,SKU_1359,White Mug,42,2024-08-09 19:00,18.69,10045.0,United States,0.43,Bank Transfer,20.91,Apparel,Online,Not Returned,Royal Mail,London,Low
113277,SKU_1230,USB Cable,36,2024-08-09 20:00,82.54,36372.0,France,0.15,Bank Transfer,26.58,Furniture,In-store,Not Returned,FedEx,Amsterdam,Low
403139,SKU_1841,Blue Pen,35,2024-08-09 21:00,37.69,42553.0,Norway,0.41,paypall,7.25,Apparel,Online,Not Returned,DHL,Amsterdam,Medium
600487,SKU_1252,USB Cable,8,2024-08-09 22:00,87.26,77855.0,Sweden,0.04,Bank Transfer,12.74,Furniture,In-store,Not Returned,UPS,Berlin,High
476859,SKU_1951,Wireless Mouse,24,2024-08-09 23:00,81.89,64626.0,Spain,0.03,Bank Transfer,12.59,Accessories,In-store,Returned,Royal Mail,Paris,Low
919285,SKU_1611,Headphones,30,2024-08-10 00:00,68.96,79712.0,Portugal,0.46,paypall,17.74,Apparel,In-store,Not Returned,FedEx,Paris,Medium
257883,SKU_1605,USB Cable,16,2024-08-10 01:00,58.35,48178.0,Sweden,0.32,paypall,17.21,Furniture,Online,Not Returned,DHL,Rome,Low
978896,SKU_1392,Blue Pen,-49,2024-08-10 02:00,83.59,,United States,0.26,paypall,,Accessories,Online,Not Returned,Royal Mail,,Low
631197,SKU_1516,Backpack,46,2024-08-10 03:00,89.95,82648.0,Norway,0.39,Credit Card,19.42,Accessories,In-store,Not Returned,DHL,Amsterdam,High
193605,SKU_1518,Wireless Mouse,22,2024-08-10 04:00,92.56,14065.0,Belgium,0.21,Credit Card,5.7,Furniture,Online,Not Returned,DHL,Amsterdam,Low
884463,SKU_1483,Desk Lamp,8,2024-08-10 05:00,72.8,53320.0,Italy,0.43,Bank Transfer,19.49,Accessories,In-store,Not Returned,DHL,Amsterdam,High
808793,SKU_1064,Desk Lamp,41,2024-08-10 06:00,65.41,98982.0,Netherlands,0.41,Credit Card,25.02,Furniture,In-store,Not Returned,FedEx,Berlin,Low
408228,SKU_1218,Wireless Mouse,37,2024-08-10 07:00,35.43,98828.0,Belgium,0.32,Bank Transfer,26.66,Apparel,In-store,Not Returned,FedEx,Rome,Medium
858317,SKU_1779,White Mug,15,2024-08-10 08:00,60.89,,Netherlands,0.18,Bank Transfer,25.5,Furniture,Online,Not Returned,FedEx,,Medium
828929,SKU_1207,Notebook,-2,2024-08-10 09:00,-83.56,,Spain,1.22772681205239,Bank Transfer,,Furniture,In-store,Not Returned,DHL,,Medium
550032,SKU_1175,Headphones,38,2024-08-10 10:00,53.89,,Germany,0.47,Credit Card,26.17,Accessories,In-store,Not Returned,DHL,Paris,High
241820,SKU_1711,Wireless Mouse,29,2024-08-10 11:00,54.68,67731.0,United Kingdom,0.44,Bank Transfer,24.8,Accessories,Online,Not Returned,Royal Mail,Rome,Medium
343301,SKU_1792,Headphones,40,2024-08-10 12:00,76.42,10778.0,France,0.11,paypall,24.55,Furniture,Online,Not Returned,DHL,London,Low
957034,SKU_1908,Blue Pen,14,2024-08-10 13:00,60.52,60432.0,Spain,0.37,paypall,24.58,Electronics,Online,Returned,FedEx,Berlin,Low
293537,SKU_1424,Wireless Mouse,46,2024-08-10 14:00,39.67,36999.0,Germany,0.01,Bank Transfer,5.76,Accessories,In-store,Returned,Royal Mail,London,Medium
214200,SKU_1009,Desk Lamp,29,2024-08-10 15:00,43.05,,Portugal,0.5,Bank Transfer,11.85,Apparel,In-store,Not Returned,UPS,,Medium
673696,SKU_1765,Notebook,46,2024-08-10 16:00,33.95,88526.0,Netherlands,0.23,Bank Transfer,15.87,Apparel,In-store,Not Returned,FedEx,London,High
636286,SKU_1679,Wall Clock,28,2024-08-10 17:00,25.14,38543.0,Norway,0.21,Credit Card,11.21,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium
244836,SKU_1288,Blue Pen,14,2024-08-10 18:00,27.44,25054.0,Italy,0.16,paypall,16.04,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
461895,SKU_1930,Desk Lamp,4,2024-08-10 19:00,28.03,12730.0,Portugal,0.08,Credit Card,13.79,Electronics,In-store,Not Returned,UPS,Paris,Low
276451,SKU_1932,Headphones,38,2024-08-10 20:00,66.53,45416.0,Germany,0.23,paypall,24.52,Accessories,Online,Not Returned,UPS,Paris,Medium
836754,SKU_1614,Wireless Mouse,39,2024-08-10 21:00,94.88,86372.0,United Kingdom,0.46,paypall,8.39,Electronics,In-store,Not Returned,Royal Mail,London,Medium
597220,SKU_1987,USB Cable,34,2024-08-10 22:00,84.22,33956.0,Italy,0.21,Bank Transfer,9.2,Accessories,In-store,Returned,DHL,Rome,Low
814948,SKU_1015,Notebook,31,2024-08-10 23:00,72.15,40446.0,Portugal,0.16,Credit Card,22.56,Electronics,Online,Not Returned,UPS,London,High
988079,SKU_1327,Wireless Mouse,17,2024-08-11 00:00,56.62,42701.0,United Kingdom,0.4,Bank Transfer,18.71,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low
837973,SKU_1544,Office Chair,13,2024-08-11 01:00,73.4,78709.0,Spain,0.43,paypall,19.46,Furniture,In-store,Not Returned,FedEx,Berlin,High
293470,SKU_1948,Notebook,14,2024-08-11 02:00,10.65,29398.0,Germany,0.35,paypall,11.32,Electronics,In-store,Not Returned,DHL,Rome,Low
930992,SKU_1546,Blue Pen,20,2024-08-11 03:00,34.2,81066.0,Belgium,0.15,Bank Transfer,7.07,Stationery,Online,Not Returned,FedEx,Paris,High
735004,SKU_1182,Office Chair,23,2024-08-11 04:00,49.0,36741.0,Belgium,0.06,paypall,6.03,Apparel,In-store,Not Returned,DHL,Rome,Medium
223362,SKU_1101,USB Cable,4,2024-08-11 05:00,30.76,79166.0,France,0.12,Credit Card,8.25,Electronics,In-store,Not Returned,UPS,Paris,Medium
693489,SKU_1331,Desk Lamp,17,2024-08-11 06:00,65.73,63748.0,Netherlands,0.42,Credit Card,22.72,Electronics,In-store,Not Returned,Royal Mail,Paris,Low
208894,SKU_1078,White Mug,27,2024-08-11 07:00,18.67,98763.0,Portugal,0.29,Credit Card,21.57,Apparel,Online,Not Returned,Royal Mail,Rome,Low
641022,SKU_1016,White Mug,1,2024-08-11 08:00,39.65,75731.0,France,0.21,paypall,11.71,Stationery,Online,Not Returned,DHL,London,Low
567592,SKU_1794,Office Chair,17,2024-08-11 09:00,95.09,73629.0,United States,0.3,paypall,15.08,Accessories,Online,Returned,FedEx,Berlin,Medium
832958,SKU_1369,USB Cable,19,2024-08-11 10:00,56.66,23662.0,Sweden,0.16,Bank Transfer,25.84,Furniture,Online,Not Returned,UPS,Paris,High
565796,SKU_1020,Backpack,36,2024-08-11 11:00,71.54,77006.0,Spain,0.02,Bank Transfer,15.66,Accessories,In-store,Not Returned,FedEx,Berlin,Medium
223107,SKU_1404,Blue Pen,26,2024-08-11 12:00,36.2,86374.0,Norway,0.3,paypall,21.22,Apparel,In-store,Not Returned,UPS,London,Medium
122313,SKU_1016,White Mug,18,2024-08-11 13:00,81.72,46279.0,Australia,0.38,paypall,14.81,Apparel,Online,Returned,UPS,Paris,Low
520303,SKU_1922,Wall Clock,14,2024-08-11 14:00,34.7,32436.0,France,0.49,Credit Card,22.59,Stationery,Online,Returned,DHL,Rome,Medium
538995,SKU_1587,Office Chair,5,2024-08-11 15:00,20.38,18566.0,Portugal,0.38,Credit Card,24.29,Electronics,Online,Not Returned,FedEx,Paris,High
533397,SKU_1431,T-shirt,37,2024-08-11 16:00,42.22,50968.0,United Kingdom,0.45,Credit Card,10.97,Furniture,Online,Not Returned,UPS,Amsterdam,Medium
249277,SKU_1555,Wireless Mouse,37,2024-08-11 17:00,23.44,81624.0,Germany,0.0,Bank Transfer,7.75,Apparel,In-store,Not Returned,FedEx,Berlin,High
350649,SKU_1419,USB Cable,48,2024-08-11 18:00,68.19,85986.0,Italy,0.38,paypall,12.98,Stationery,Online,Not Returned,UPS,Amsterdam,Low
636752,SKU_1027,T-shirt,21,2024-08-11 19:00,10.6,98826.0,United Kingdom,0.33,Bank Transfer,20.13,Accessories,In-store,Not Returned,DHL,Paris,Low
471230,SKU_1024,Wall Clock,43,2024-08-11 20:00,71.67,36501.0,United States,0.49,Credit Card,14.78,Stationery,Online,Not Returned,UPS,Amsterdam,Medium
651420,SKU_1200,T-shirt,33,2024-08-11 21:00,90.5,68070.0,Portugal,0.3,paypall,24.24,Furniture,In-store,Not Returned,Royal Mail,Paris,High
150737,SKU_1302,USB Cable,20,2024-08-11 22:00,88.42,73928.0,Portugal,0.26,paypall,21.34,Accessories,Online,Not Returned,UPS,Rome,Medium
339246,SKU_1612,Backpack,16,2024-08-11 23:00,74.14,89491.0,France,0.27,Bank Transfer,16.56,Electronics,In-store,Not Returned,UPS,Amsterdam,High
596179,SKU_1278,Office Chair,6,2024-08-12 00:00,35.07,47807.0,Netherlands,0.33,Bank Transfer,29.87,Electronics,In-store,Not Returned,DHL,London,High
724872,SKU_1074,Desk Lamp,44,2024-08-12 01:00,97.76,37144.0,Netherlands,0.03,Credit Card,10.07,Furniture,Online,Not Returned,UPS,Paris,Low
300357,SKU_1817,Notebook,24,2024-08-12 02:00,78.84,43993.0,United States,0.08,Bank Transfer,12.18,Accessories,In-store,Not Returned,FedEx,London,Medium
557765,SKU_1064,USB Cable,42,2024-08-12 03:00,94.66,85122.0,Germany,0.27,Credit Card,19.13,Furniture,Online,Not Returned,FedEx,Amsterdam,High
135306,SKU_1254,Headphones,22,2024-08-12 04:00,57.79,17617.0,Norway,0.27,paypall,10.01,Apparel,In-store,Not Returned,FedEx,London,Low
649880,SKU_1271,Blue Pen,48,2024-08-12 05:00,82.9,64933.0,Italy,0.33,Bank Transfer,29.22,Electronics,Online,Not Returned,DHL,Berlin,Medium
477275,SKU_1635,Blue Pen,23,2024-08-12 06:00,24.51,75178.0,France,0.34,Credit Card,15.65,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Medium
315059,SKU_1561,Office Chair,33,2024-08-12 07:00,37.43,97296.0,Italy,0.07,paypall,25.04,Apparel,Online,Not Returned,UPS,Berlin,High
324866,SKU_1524,Wireless Mouse,30,2024-08-12 08:00,65.97,70255.0,France,0.21,paypall,21.85,Furniture,In-store,Not Returned,FedEx,Rome,High
144758,SKU_1979,Office Chair,39,2024-08-12 09:00,6.25,74761.0,Norway,0.18,Credit Card,26.1,Stationery,Online,Not Returned,UPS,Paris,Low
357579,SKU_1335,Desk Lamp,20,2024-08-12 10:00,14.62,62522.0,Australia,0.24,paypall,27.86,Electronics,Online,Not Returned,FedEx,Paris,Medium
354062,SKU_1757,White Mug,33,2024-08-12 11:00,96.7,73644.0,Italy,0.03,Bank Transfer,12.67,Accessories,In-store,Not Returned,DHL,London,High
856198,SKU_1207,Blue Pen,-30,2024-08-12 12:00,-37.46,,Belgium,1.7850310974911943,Bank Transfer,,Apparel,Online,Not Returned,UPS,,Low
984824,SKU_1034,Notebook,16,2024-08-12 13:00,28.89,13107.0,Australia,0.18,Bank Transfer,13.22,Stationery,Online,Not Returned,FedEx,London,Medium
630865,SKU_1113,Wall Clock,13,2024-08-12 14:00,51.92,95214.0,Italy,0.06,paypall,29.43,Electronics,In-store,Not Returned,FedEx,Rome,Low
347701,SKU_1031,Backpack,27,2024-08-12 15:00,13.5,58175.0,Norway,0.02,paypall,25.46,Apparel,Online,Not Returned,DHL,Paris,High
709518,SKU_1764,USB Cable,42,2024-08-12 16:00,23.42,90609.0,Netherlands,0.24,Bank Transfer,9.27,Stationery,Online,Not Returned,Royal Mail,London,High
763623,SKU_1854,Notebook,14,2024-08-12 17:00,12.42,57963.0,United Kingdom,0.33,Credit Card,15.04,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Medium
969173,SKU_1759,Notebook,7,2024-08-12 18:00,8.17,11933.0,France,0.15,Credit Card,30.0,Stationery,In-store,Not Returned,FedEx,Rome,Medium
894504,SKU_1920,Headphones,10,2024-08-12 19:00,39.24,74994.0,Sweden,0.41,paypall,8.12,Stationery,Online,Not Returned,DHL,London,High
685102,SKU_1938,Office Chair,12,2024-08-12 20:00,49.15,93519.0,Belgium,0.01,paypall,18.58,Electronics,In-store,Not Returned,FedEx,London,Medium
346575,SKU_1155,T-shirt,40,2024-08-12 21:00,2.89,59880.0,Belgium,0.4,paypall,18.69,Stationery,In-store,Not Returned,FedEx,Rome,High
354355,SKU_1876,T-shirt,13,2024-08-12 22:00,16.44,67583.0,United Kingdom,0.23,Bank Transfer,7.46,Stationery,In-store,Not Returned,FedEx,Paris,High
602628,SKU_1503,Office Chair,1,2024-08-12 23:00,70.83,91490.0,United Kingdom,0.29,paypall,27.57,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Medium
598882,SKU_1833,Desk Lamp,14,2024-08-13 00:00,55.49,41128.0,Germany,0.49,Bank Transfer,24.88,Furniture,In-store,Not Returned,UPS,Rome,Low
470682,SKU_1962,Wireless Mouse,11,2024-08-13 01:00,25.76,81079.0,Norway,0.18,Bank Transfer,22.59,Stationery,In-store,Not Returned,UPS,Berlin,Low
761051,SKU_1862,Headphones,27,2024-08-13 02:00,36.11,43886.0,Germany,0.25,Credit Card,15.29,Electronics,Online,Not Returned,UPS,London,Medium
233025,SKU_1352,Wireless Mouse,-31,2024-08-13 03:00,-16.38,,Belgium,1.4475848123159214,Bank Transfer,,Electronics,Online,Not Returned,Royal Mail,,High
694787,SKU_1928,Blue Pen,1,2024-08-13 04:00,91.26,30377.0,Australia,0.09,Credit Card,29.59,Electronics,In-store,Not Returned,DHL,London,High
599272,SKU_1302,Office Chair,15,2024-08-13 05:00,90.07,66893.0,Belgium,0.32,Bank Transfer,15.05,Accessories,Online,Not Returned,FedEx,Berlin,Low
193405,SKU_1117,Blue Pen,42,2024-08-13 06:00,54.39,91669.0,Sweden,0.05,Credit Card,13.2,Electronics,Online,Not Returned,FedEx,Berlin,Low
881942,SKU_1034,Office Chair,9,2024-08-13 07:00,85.64,45585.0,France,0.08,Credit Card,25.96,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium
963413,SKU_1867,Wireless Mouse,45,2024-08-13 08:00,48.23,73770.0,Netherlands,0.37,paypall,8.61,Apparel,Online,Not Returned,Royal Mail,Paris,Low
251257,SKU_1319,Desk Lamp,23,2024-08-13 09:00,81.43,51332.0,Sweden,0.04,Credit Card,25.2,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low
134699,SKU_1217,Backpack,13,2024-08-13 10:00,58.8,42524.0,Spain,0.05,Credit Card,26.63,Accessories,Online,Returned,Royal Mail,Berlin,Medium
215799,SKU_1267,Blue Pen,8,2024-08-13 11:00,33.32,34649.0,United Kingdom,0.4,Credit Card,17.41,Electronics,In-store,Not Returned,UPS,Amsterdam,Medium
985608,SKU_1887,White Mug,10,2024-08-13 12:00,40.26,43090.0,Australia,0.33,paypall,11.43,Electronics,Online,Not Returned,UPS,Berlin,Medium
959922,SKU_1692,Headphones,14,2024-08-13 13:00,7.55,67148.0,Belgium,0.17,Credit Card,18.24,Furniture,In-store,Not Returned,DHL,Berlin,Medium
940171,SKU_1043,Wireless Mouse,37,2024-08-13 14:00,22.02,67818.0,Germany,0.39,Credit Card,6.43,Accessories,Online,Not Returned,DHL,Berlin,High
679919,SKU_1173,T-shirt,6,2024-08-13 15:00,40.65,20616.0,United Kingdom,0.18,paypall,19.2,Apparel,Online,Not Returned,DHL,London,Medium
269366,SKU_1778,T-shirt,4,2024-08-13 16:00,46.18,41243.0,Germany,0.34,Credit Card,16.91,Furniture,In-store,Returned,Royal Mail,Rome,Medium
637208,SKU_1197,USB Cable,12,2024-08-13 17:00,5.8,36840.0,Spain,0.26,Bank Transfer,10.67,Accessories,Online,Returned,FedEx,London,High
850880,SKU_1856,Wireless Mouse,9,2024-08-13 18:00,49.31,71772.0,Belgium,0.1,paypall,19.35,Stationery,In-store,Not Returned,FedEx,London,High
808969,SKU_1301,Headphones,13,2024-08-13 19:00,85.83,90477.0,Sweden,0.26,Bank Transfer,22.64,Furniture,Online,Not Returned,UPS,Berlin,High
433240,SKU_1954,Blue Pen,43,2024-08-13 20:00,16.24,14546.0,Italy,0.13,Credit Card,23.29,Accessories,In-store,Not Returned,UPS,Rome,High
311997,SKU_1826,Headphones,34,2024-08-13 21:00,26.86,60893.0,Norway,0.32,Bank Transfer,19.99,Furniture,In-store,Not Returned,Royal Mail,London,Low
686646,SKU_1929,Wall Clock,23,2024-08-13 22:00,80.89,84382.0,France,0.05,Bank Transfer,13.96,Furniture,Online,Not Returned,FedEx,Paris,Low
338461,SKU_1098,Headphones,27,2024-08-13 23:00,77.88,86063.0,Germany,0.06,Credit Card,20.89,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Medium
315676,SKU_1404,Wireless Mouse,23,2024-08-14 00:00,33.41,17510.0,Netherlands,0.11,Credit Card,10.92,Electronics,Online,Not Returned,DHL,Rome,High
240510,SKU_1721,Notebook,13,2024-08-14 01:00,73.15,,Norway,0.32,Bank Transfer,24.89,Stationery,Online,Not Returned,UPS,,Low
215434,SKU_1711,Backpack,23,2024-08-14 02:00,55.25,83269.0,United Kingdom,0.11,Bank Transfer,7.35,Accessories,In-store,Not Returned,Royal Mail,Rome,Low
695067,SKU_1993,White Mug,32,2024-08-14 03:00,38.55,51557.0,Sweden,0.42,paypall,16.82,Apparel,Online,Not Returned,Royal Mail,Rome,Low
521845,SKU_1819,Backpack,3,2024-08-14 04:00,3.42,,Italy,0.2,paypall,13.87,Accessories,In-store,Not Returned,FedEx,Rome,Low
860490,SKU_1303,Headphones,33,2024-08-14 05:00,45.31,60284.0,Germany,0.02,paypall,17.86,Accessories,Online,Not Returned,UPS,Rome,Medium
555658,SKU_1845,Blue Pen,40,2024-08-14 06:00,42.82,47034.0,Germany,0.48,Bank Transfer,10.19,Electronics,Online,Not Returned,DHL,Paris,Low
497301,SKU_1146,White Mug,1,2024-08-14 07:00,8.09,69011.0,Norway,0.5,paypall,20.41,Stationery,In-store,Not Returned,FedEx,Paris,Low
859781,SKU_1723,Backpack,34,2024-08-14 08:00,13.6,94332.0,Netherlands,0.08,Credit Card,21.49,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Medium
707214,SKU_1387,T-shirt,15,2024-08-14 09:00,44.18,50259.0,Spain,0.38,paypall,19.02,Electronics,Online,Not Returned,DHL,Berlin,High
517729,SKU_1869,USB Cable,38,2024-08-14 10:00,2.52,96385.0,Portugal,0.44,paypall,20.91,Furniture,Online,Returned,Royal Mail,Paris,Low
